Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Cystophora,cristata,66.75,32.75,1603:362:4,0.02
Cystophora,cristata,66.25,33.75,1603:363:2,0.04
Cystophora,cristata,66.75,33.25,1603:363:3,0.02
Cystophora,cristata,66.75,33.75,1603:363:4,0.06
Cystophora,cristata,66.25,34.25,1603:364:1,0.14
Cystophora,cristata,66.25,34.75,1603:364:2,0.16
Cystophora,cristata,66.75,34.25,1603:364:3,0.1
Cystophora,cristata,66.75,34.75,1603:364:4,0.03
Cystophora,cristata,67.25,32.75,1603:372:2,0.01
Cystophora,cristata,69.75,30.25,1603:390:3,0.19
Cystophora,cristata,69.75,31.25,1603:391:3,0.11
Cystophora,cristata,69.75,31.75,1603:391:4,0.06
Cystophora,cristata,69.75,32.25,1603:392:3,0.04
Cystophora,cristata,69.75,32.75,1603:392:4,0.13
Cystophora,cristata,69.25,33.25,1603:393:1,0.07
Cystophora,cristata,69.25,33.75,1603:393:2,0.12
Cystophora,cristata,69.75,33.25,1603:393:3,0.18
Cystophora,cristata,69.75,33.75,1603:393:4,0.19
Cystophora,cristata,69.25,34.25,1603:394:1,0.06
Cystophora,cristata,69.25,34.75,1603:394:2,0.09
Cystophora,cristata,69.75,34.25,1603:394:3,0.17
Cystophora,cristata,69.75,34.75,1603:394:4,0.19
Cystophora,cristata,65.25,35.25,1603:455:1,0.02
Cystophora,cristata,65.25,35.75,1603:455:2,0.03
Cystophora,cristata,65.75,35.25,1603:455:3,0.08
Cystophora,cristata,65.75,35.75,1603:455:4,0.13
Cystophora,cristata,65.25,36.25,1603:456:1,0.05
Cystophora,cristata,65.25,36.75,1603:456:2,0.06
Cystophora,cristata,65.75,36.25,1603:456:3,0.17
Cystophora,cristata,65.75,36.75,1603:456:4,0.15
Cystophora,cristata,65.25,37.25,1603:457:1,0.07
Cystophora,cristata,65.25,37.75,1603:457:2,0.07
Cystophora,cristata,65.75,37.25,1603:457:3,0.11
Cystophora,cristata,65.75,37.75,1603:457:4,0.09
Cystophora,cristata,65.25,38.25,1603:458:1,0.07
Cystophora,cristata,65.25,38.75,1603:458:2,0.07
Cystophora,cristata,65.75,38.25,1603:458:3,0.07
Cystophora,cristata,65.75,38.75,1603:458:4,0.06
Cystophora,cristata,65.25,39.25,1603:459:1,0.06
Cystophora,cristata,65.25,39.75,1603:459:2,0.03
Cystophora,cristata,65.75,39.25,1603:459:3,0.05
Cystophora,cristata,65.75,39.75,1603:459:4,0.05
Cystophora,cristata,66.25,35.25,1603:465:1,0.15
Cystophora,cristata,66.25,35.75,1603:465:2,0.15
Cystophora,cristata,66.75,35.25,1603:465:3,0.01
Cystophora,cristata,66.25,36.25,1603:466:1,0.09
Cystophora,cristata,66.25,36.75,1603:466:2,0.06
Cystophora,cristata,66.25,37.25,1603:467:1,0.06
Cystophora,cristata,66.25,37.75,1603:467:2,0.04
Cystophora,cristata,66.25,38.25,1603:468:1,0.02
Cystophora,cristata,66.25,38.75,1603:468:2,0.02
Cystophora,cristata,66.25,39.25,1603:469:1,0.03
Cystophora,cristata,66.25,39.75,1603:469:2,0.04
Cystophora,cristata,68.75,36.75,1603:486:4,0.04
Cystophora,cristata,68.75,37.25,1603:487:3,0.07
Cystophora,cristata,68.75,37.75,1603:487:4,0.08
Cystophora,cristata,68.25,38.25,1603:488:1,0.03
Cystophora,cristata,68.25,38.75,1603:488:2,0.06
Cystophora,cristata,68.75,38.25,1603:488:3,0.09
Cystophora,cristata,68.75,38.75,1603:488:4,0.11
Cystophora,cristata,68.25,39.25,1603:489:1,0.07
Cystophora,cristata,68.25,39.75,1603:489:2,0.06
Cystophora,cristata,68.75,39.25,1603:489:3,0.12
Cystophora,cristata,68.75,39.75,1603:489:4,0.12
Cystophora,cristata,69.25,35.25,1603:495:1,0.1
Cystophora,cristata,69.25,35.75,1603:495:2,0.15
Cystophora,cristata,69.25,36.25,1603:496:1,0.17
Cystophora,cristata,69.25,36.75,1603:496:2,0.17
Cystophora,cristata,69.75,36.25,1603:496:3,0.18
Cystophora,cristata,69.75,36.75,1603:496:4,0.16
Cystophora,cristata,69.25,37.25,1603:497:1,0.18
Cystophora,cristata,69.25,37.75,1603:497:2,0.18
Cystophora,cristata,69.75,37.25,1603:497:3,0.14
Cystophora,cristata,69.75,37.75,1603:497:4,0.13
Cystophora,cristata,69.25,38.25,1603:498:1,0.17
Cystophora,cristata,69.25,38.75,1603:498:2,0.16
Cystophora,cristata,69.75,38.25,1603:498:3,0.12
Cystophora,cristata,69.75,38.75,1603:498:4,0.13
Cystophora,cristata,69.25,39.25,1603:499:1,0.16
Cystophora,cristata,69.25,39.75,1603:499:2,0.15
Cystophora,cristata,69.75,39.25,1603:499:3,0.15
Cystophora,cristata,69.75,39.75,1603:499:4,0.17
Cystophora,cristata,65.25,40.25,1604:350:1,0.01
Cystophora,cristata,65.75,40.25,1604:350:3,0.03
Cystophora,cristata,65.75,40.75,1604:350:4,0.01
Cystophora,cristata,66.25,40.25,1604:360:1,0.04
Cystophora,cristata,66.25,40.75,1604:360:2,0.04
Cystophora,cristata,66.75,40.75,1604:360:4,0.02
Cystophora,cristata,66.25,41.25,1604:361:1,0.04
Cystophora,cristata,66.25,41.75,1604:361:2,0.02
Cystophora,cristata,66.75,41.25,1604:361:3,0.04
Cystophora,cristata,66.75,41.75,1604:361:4,0.05
Cystophora,cristata,66.25,42.75,1604:362:2,0.01
Cystophora,cristata,66.75,42.25,1604:362:3,0.02
Cystophora,cristata,66.75,42.75,1604:362:4,0.01
Cystophora,cristata,66.25,43.25,1604:363:1,0.01
Cystophora,cristata,66.25,43.75,1604:363:2,0.01
Cystophora,cristata,66.75,43.25,1604:363:3,0.01
Cystophora,cristata,66.75,43.75,1604:363:4,0.02
Cystophora,cristata,66.25,44.25,1604:364:1,0.01
Cystophora,cristata,66.75,44.25,1604:364:3,0.01
Cystophora,cristata,67.75,40.25,1604:370:3,0.03
Cystophora,cristata,67.75,40.75,1604:370:4,0.04
Cystophora,cristata,67.25,41.25,1604:371:1,0.02
Cystophora,cristata,67.25,41.75,1604:371:2,0.05
Cystophora,cristata,67.75,41.25,1604:371:3,0.05
Cystophora,cristata,67.75,41.75,1604:371:4,0.05
Cystophora,cristata,67.25,42.25,1604:372:1,0.04
Cystophora,cristata,67.25,42.75,1604:372:2,0.03
Cystophora,cristata,67.75,42.25,1604:372:3,0.04
Cystophora,cristata,67.75,42.75,1604:372:4,0.03
Cystophora,cristata,67.25,43.25,1604:373:1,0.02
Cystophora,cristata,67.25,43.75,1604:373:2,0.01
Cystophora,cristata,67.75,43.25,1604:373:3,0.02
Cystophora,cristata,67.75,43.75,1604:373:4,0.01
Cystophora,cristata,67.25,44.25,1604:374:1,0.01
Cystophora,cristata,68.25,40.25,1604:380:1,0.08
Cystophora,cristata,68.25,40.75,1604:380:2,0.07
Cystophora,cristata,68.75,40.25,1604:380:3,0.11
Cystophora,cristata,68.75,40.75,1604:380:4,0.08
Cystophora,cristata,68.25,41.25,1604:381:1,0.05
Cystophora,cristata,68.25,41.75,1604:381:2,0.05
Cystophora,cristata,68.75,41.25,1604:381:3,0.07
Cystophora,cristata,68.75,41.75,1604:381:4,0.06
Cystophora,cristata,68.25,42.25,1604:382:1,0.05
Cystophora,cristata,68.25,42.75,1604:382:2,0.05
Cystophora,cristata,68.75,42.25,1604:382:3,0.06
Cystophora,cristata,68.75,42.75,1604:382:4,0.05
Cystophora,cristata,68.25,43.25,1604:383:1,0.04
Cystophora,cristata,68.25,43.75,1604:383:2,0.02
Cystophora,cristata,68.75,43.25,1604:383:3,0.04
Cystophora,cristata,68.75,43.75,1604:383:4,0.04
Cystophora,cristata,68.25,44.25,1604:384:1,0.01
Cystophora,cristata,68.75,44.25,1604:384:3,0.04
Cystophora,cristata,68.75,44.75,1604:384:4,0.04
Cystophora,cristata,69.25,40.25,1604:390:1,0.14
Cystophora,cristata,69.25,40.75,1604:390:2,0.12
Cystophora,cristata,69.75,40.25,1604:390:3,0.16
Cystophora,cristata,69.75,40.75,1604:390:4,0.14
Cystophora,cristata,69.25,41.25,1604:391:1,0.11
Cystophora,cristata,69.25,41.75,1604:391:2,0.09
Cystophora,cristata,69.75,41.25,1604:391:3,0.14
Cystophora,cristata,69.75,41.75,1604:391:4,0.12
Cystophora,cristata,69.25,42.25,1604:392:1,0.08
Cystophora,cristata,69.25,42.75,1604:392:2,0.07
Cystophora,cristata,69.75,42.25,1604:392:3,0.1
Cystophora,cristata,69.75,42.75,1604:392:4,0.1
Cystophora,cristata,69.25,43.25,1604:393:1,0.06
Cystophora,cristata,69.25,43.75,1604:393:2,0.06
Cystophora,cristata,69.75,43.25,1604:393:3,0.08
Cystophora,cristata,69.75,43.75,1604:393:4,0.08
Cystophora,cristata,69.25,44.25,1604:394:1,0.06
Cystophora,cristata,69.25,44.75,1604:394:2,0.06
Cystophora,cristata,69.75,44.25,1604:394:3,0.09
Cystophora,cristata,69.75,44.75,1604:394:4,0.08
Cystophora,cristata,66.75,45.75,1604:465:4,0.01
Cystophora,cristata,66.75,46.25,1604:466:3,0.01
Cystophora,cristata,66.75,46.75,1604:466:4,0.01
Cystophora,cristata,66.75,47.25,1604:467:3,0.01
Cystophora,cristata,67.25,45.25,1604:475:1,0.01
Cystophora,cristata,67.25,45.75,1604:475:2,0.01
Cystophora,cristata,67.75,45.25,1604:475:3,0.01
Cystophora,cristata,67.75,45.75,1604:475:4,0.01
Cystophora,cristata,67.25,46.25,1604:476:1,0.01
Cystophora,cristata,67.25,46.75,1604:476:2,0.01
Cystophora,cristata,67.75,46.25,1604:476:3,0.01
Cystophora,cristata,67.75,46.75,1604:476:4,0.02
Cystophora,cristata,67.25,47.25,1604:477:1,0.01
Cystophora,cristata,67.25,47.75,1604:477:2,0.01
Cystophora,cristata,67.75,47.25,1604:477:3,0.03
Cystophora,cristata,67.75,47.75,1604:477:4,0.02
Cystophora,cristata,67.75,48.25,1604:478:3,0.02
Cystophora,cristata,67.75,48.75,1604:478:4,0.01
Cystophora,cristata,67.75,49.25,1604:479:3,0.01
Cystophora,cristata,68.75,45.25,1604:485:3,0.04
Cystophora,cristata,68.75,45.75,1604:485:4,0.05
Cystophora,cristata,68.25,46.25,1604:486:1,0.03
Cystophora,cristata,68.25,46.75,1604:486:2,0.04
Cystophora,cristata,68.75,46.25,1604:486:3,0.06
Cystophora,cristata,68.75,46.75,1604:486:4,0.06
Cystophora,cristata,68.25,47.25,1604:487:1,0.04
Cystophora,cristata,68.25,47.75,1604:487:2,0.04
Cystophora,cristata,68.75,47.25,1604:487:3,0.05
Cystophora,cristata,68.75,47.75,1604:487:4,0.05
Cystophora,cristata,68.25,48.25,1604:488:1,0.03
Cystophora,cristata,68.25,48.75,1604:488:2,0.03
Cystophora,cristata,68.75,48.25,1604:488:3,0.04
Cystophora,cristata,68.75,48.75,1604:488:4,0.02
Cystophora,cristata,68.25,49.25,1604:489:1,0.03
Cystophora,cristata,68.25,49.75,1604:489:2,0.03
Cystophora,cristata,68.75,49.25,1604:489:3,0.01
Cystophora,cristata,68.75,49.75,1604:489:4,0.02
Cystophora,cristata,69.25,45.25,1604:495:1,0.06
Cystophora,cristata,69.25,45.75,1604:495:2,0.06
Cystophora,cristata,69.75,45.25,1604:495:3,0.08
Cystophora,cristata,69.75,45.75,1604:495:4,0.08
Cystophora,cristata,69.25,46.25,1604:496:1,0.06
Cystophora,cristata,69.25,46.75,1604:496:2,0.05
Cystophora,cristata,69.75,46.25,1604:496:3,0.08
Cystophora,cristata,69.75,46.75,1604:496:4,0.07
Cystophora,cristata,69.25,47.25,1604:497:1,0.05
Cystophora,cristata,69.25,47.75,1604:497:2,0.04
Cystophora,cristata,69.75,47.25,1604:497:3,0.06
Cystophora,cristata,69.75,47.75,1604:497:4,0.05
Cystophora,cristata,69.25,48.25,1604:498:1,0.01
Cystophora,cristata,69.25,48.75,1604:498:2,0.01
Cystophora,cristata,69.75,48.25,1604:498:3,0.05
Cystophora,cristata,69.75,48.75,1604:498:4,0.04
Cystophora,cristata,69.25,49.75,1604:499:2,0.01
Cystophora,cristata,69.75,49.25,1604:499:3,0.04
Cystophora,cristata,69.75,49.75,1604:499:4,0.04
Cystophora,cristata,68.25,50.25,1605:380:1,0.03
Cystophora,cristata,68.25,50.75,1605:380:2,0.01
Cystophora,cristata,68.75,50.25,1605:380:3,0.03
Cystophora,cristata,68.75,50.75,1605:380:4,0.03
Cystophora,cristata,68.75,51.25,1605:381:3,0.03
Cystophora,cristata,68.75,51.75,1605:381:4,0.02
Cystophora,cristata,68.75,52.25,1605:382:3,0.01
Cystophora,cristata,68.75,52.75,1605:382:4,0.01
Cystophora,cristata,68.75,53.25,1605:383:3,0.01
Cystophora,cristata,69.25,50.25,1605:390:1,0.02
Cystophora,cristata,69.25,50.75,1605:390:2,0.04
Cystophora,cristata,69.75,50.25,1605:390:3,0.05
Cystophora,cristata,69.75,50.75,1605:390:4,0.06
Cystophora,cristata,69.25,51.25,1605:391:1,0.05
Cystophora,cristata,69.25,51.75,1605:391:2,0.04
Cystophora,cristata,69.75,51.25,1605:391:3,0.06
Cystophora,cristata,69.75,51.75,1605:391:4,0.06
Cystophora,cristata,69.25,52.25,1605:392:1,0.03
Cystophora,cristata,69.25,52.75,1605:392:2,0.03
Cystophora,cristata,69.75,52.25,1605:392:3,0.05
Cystophora,cristata,69.75,52.75,1605:392:4,0.05
Cystophora,cristata,69.25,53.25,1605:393:1,0.03
Cystophora,cristata,69.25,53.75,1605:393:2,0.03
Cystophora,cristata,69.75,53.25,1605:393:3,0.05
Cystophora,cristata,69.75,53.75,1605:393:4,0.06
Cystophora,cristata,69.25,54.25,1605:394:1,0.03
Cystophora,cristata,69.25,54.75,1605:394:2,0.02
Cystophora,cristata,69.75,54.25,1605:394:3,0.06
Cystophora,cristata,69.75,54.75,1605:394:4,0.05
Cystophora,cristata,69.25,55.25,1605:495:1,0.02
Cystophora,cristata,69.25,55.75,1605:495:2,0.01
Cystophora,cristata,69.75,55.25,1605:495:3,0.04
Cystophora,cristata,69.75,55.75,1605:495:4,0.05
Cystophora,cristata,69.25,56.25,1605:496:1,0.01
Cystophora,cristata,69.25,56.75,1605:496:2,0.01
Cystophora,cristata,69.75,56.25,1605:496:3,0.04
Cystophora,cristata,69.75,56.75,1605:496:4,0.04
Cystophora,cristata,69.25,57.25,1605:497:1,0.02
Cystophora,cristata,69.25,57.75,1605:497:2,0.02
Cystophora,cristata,69.75,57.25,1605:497:3,0.04
Cystophora,cristata,69.75,57.75,1605:497:4,0.04
Cystophora,cristata,69.25,58.25,1605:498:1,0.02
Cystophora,cristata,69.25,58.75,1605:498:2,0.01
Cystophora,cristata,69.75,58.25,1605:498:3,0.03
Cystophora,cristata,69.75,58.75,1605:498:4,0.02
Cystophora,cristata,69.25,59.25,1605:499:1,0.01
Cystophora,cristata,69.25,59.75,1605:499:2,0.01
Cystophora,cristata,69.75,59.25,1605:499:3,0.02
Cystophora,cristata,69.75,59.75,1605:499:4,0.01
Cystophora,cristata,69.25,60.25,1606:390:1,0.01
Cystophora,cristata,69.75,60.25,1606:390:3,0.01
Cystophora,cristata,69.75,60.75,1606:390:4,0.05
Cystophora,cristata,69.75,61.25,1606:391:3,0.07
Cystophora,cristata,69.75,61.75,1606:391:4,0.07
Cystophora,cristata,69.75,62.25,1606:392:3,0.06
Cystophora,cristata,69.75,62.75,1606:392:4,0.06
Cystophora,cristata,69.75,63.25,1606:393:3,0.04
Cystophora,cristata,69.75,63.75,1606:393:4,0.03
Cystophora,cristata,69.25,64.75,1606:394:2,0.01
Cystophora,cristata,69.75,64.25,1606:394:3,0.02
Cystophora,cristata,69.75,64.75,1606:394:4,0.01
Cystophora,cristata,68.75,66.75,1606:486:4,0.01
Cystophora,cristata,69.25,65.25,1606:495:1,0.01
Cystophora,cristata,69.25,65.75,1606:495:2,0.01
Cystophora,cristata,69.75,65.25,1606:495:3,0.01
Cystophora,cristata,69.75,65.75,1606:495:4,0.01
Cystophora,cristata,69.75,66.25,1606:496:3,0.01
Cystophora,cristata,79.75,0.25,1700:390:3,0.05
Cystophora,cristata,79.75,0.75,1700:390:4,0.08
Cystophora,cristata,79.75,1.25,1700:391:3,0.13
Cystophora,cristata,78.75,9.75,1700:489:4,0.19
Cystophora,cristata,79.25,9.25,1700:499:1,0.14
Cystophora,cristata,79.25,9.75,1700:499:2,0.12
Cystophora,cristata,70.25,17.75,1701:207:2,0.15
Cystophora,cristata,70.25,18.25,1701:208:1,0.15
Cystophora,cristata,70.25,18.75,1701:208:2,0.1
Cystophora,cristata,70.25,19.25,1701:209:1,0.08
Cystophora,cristata,70.25,19.75,1701:209:2,0.09
Cystophora,cristata,74.25,17.75,1701:247:2,0.17
Cystophora,cristata,74.75,17.25,1701:247:3,0.19
Cystophora,cristata,74.75,17.75,1701:247:4,0.18
Cystophora,cristata,74.25,18.25,1701:248:1,0.11
Cystophora,cristata,74.25,18.75,1701:248:2,0.06
Cystophora,cristata,74.75,18.25,1701:248:3,0.14
Cystophora,cristata,74.75,18.75,1701:248:4,0.09
Cystophora,cristata,74.25,19.25,1701:249:1,0.07
Cystophora,cristata,74.25,19.75,1701:249:2,0.09
Cystophora,cristata,74.75,19.25,1701:249:3,0.06
Cystophora,cristata,74.75,19.75,1701:249:4,0.05
Cystophora,cristata,76.75,14.25,1701:364:3,0.16
Cystophora,cristata,76.75,14.75,1701:364:4,0.16
Cystophora,cristata,77.75,11.75,1701:371:4,0.16
Cystophora,cristata,77.75,12.25,1701:372:3,0.11
Cystophora,cristata,77.75,12.75,1701:372:4,0.09
Cystophora,cristata,77.25,13.25,1701:373:1,0.19
Cystophora,cristata,77.25,13.75,1701:373:2,0.1
Cystophora,cristata,77.75,13.25,1701:373:3,0.08
Cystophora,cristata,77.75,13.75,1701:373:4,0.09
Cystophora,cristata,77.25,14.25,1701:374:1,0.05
Cystophora,cristata,77.25,14.75,1701:374:2,0.06
Cystophora,cristata,77.75,14.25,1701:374:3,0.12
Cystophora,cristata,77.75,14.75,1701:374:4,0.05
Cystophora,cristata,78.75,10.25,1701:380:3,0.09
Cystophora,cristata,78.75,10.75,1701:380:4,0.07
Cystophora,cristata,78.25,11.25,1701:381:1,0.18
Cystophora,cristata,78.25,11.75,1701:381:2,0.14
Cystophora,cristata,78.75,11.25,1701:381:3,0.07
Cystophora,cristata,78.75,11.75,1701:381:4,0.08
Cystophora,cristata,78.25,12.25,1701:382:1,0.19
Cystophora,cristata,78.25,12.75,1701:382:2,0.18
Cystophora,cristata,78.75,12.25,1701:382:3,0.06
Cystophora,cristata,78.25,14.25,1701:384:1,0.13
Cystophora,cristata,78.25,14.75,1701:384:2,0.14
Cystophora,cristata,78.75,14.75,1701:384:4,0.06
Cystophora,cristata,79.25,10.25,1701:390:1,0.11
Cystophora,cristata,79.25,10.75,1701:390:2,0.11
Cystophora,cristata,79.75,10.75,1701:390:4,0.09
Cystophora,cristata,79.25,11.25,1701:391:1,0.14
Cystophora,cristata,79.25,11.75,1701:391:2,0.11
Cystophora,cristata,79.75,11.25,1701:391:3,0.07
Cystophora,cristata,79.75,11.75,1701:391:4,0.04
Cystophora,cristata,79.25,12.25,1701:392:1,0.01
Cystophora,cristata,79.75,12.25,1701:392:3,0.03
Cystophora,cristata,79.75,12.75,1701:392:4,0.03
Cystophora,cristata,79.25,13.75,1701:393:2,0.01
Cystophora,cristata,79.75,13.25,1701:393:3,0.06
Cystophora,cristata,79.75,13.75,1701:393:4,0.04
Cystophora,cristata,79.75,14.25,1701:394:3,0.06
Cystophora,cristata,79.75,14.75,1701:394:4,0.07
Cystophora,cristata,75.25,16.75,1701:456:2,0.19
Cystophora,cristata,75.25,17.25,1701:457:1,0.15
Cystophora,cristata,75.25,17.75,1701:457:2,0.12
Cystophora,cristata,75.75,17.75,1701:457:4,0.19
Cystophora,cristata,75.25,18.25,1701:458:1,0.07
Cystophora,cristata,75.25,18.75,1701:458:2,0.04
Cystophora,cristata,75.75,18.25,1701:458:3,0.14
Cystophora,cristata,75.75,18.75,1701:458:4,0.1
Cystophora,cristata,75.25,19.25,1701:459:1,0.04
Cystophora,cristata,75.25,19.75,1701:459:2,0.04
Cystophora,cristata,75.75,19.25,1701:459:3,0.07
Cystophora,cristata,75.75,19.75,1701:459:4,0.06
Cystophora,cristata,76.75,15.25,1701:465:3,0.1
Cystophora,cristata,76.75,15.75,1701:465:4,0.04
Cystophora,cristata,76.25,16.75,1701:466:2,0.19
Cystophora,cristata,76.75,16.25,1701:466:3,0.02
Cystophora,cristata,76.75,16.75,1701:466:4,0.03
Cystophora,cristata,76.75,17.25,1701:467:3,0.06
Cystophora,cristata,76.75,17.75,1701:467:4,0.14
Cystophora,cristata,76.75,18.25,1701:468:3,0.16
Cystophora,cristata,76.75,18.75,1701:468:4,0.09
Cystophora,cristata,76.75,19.25,1701:469:3,0.13
Cystophora,cristata,76.75,19.75,1701:469:4,0.15
Cystophora,cristata,77.25,15.25,1701:475:1,0.08
Cystophora,cristata,77.25,15.75,1701:475:2,0.03
Cystophora,cristata,77.75,15.25,1701:475:3,0.05
Cystophora,cristata,77.75,15.75,1701:475:4,0.04
Cystophora,cristata,77.25,16.25,1701:476:1,0.03
Cystophora,cristata,77.75,16.25,1701:476:3,0.02
Cystophora,cristata,77.75,16.75,1701:476:4,0.02
Cystophora,cristata,77.25,17.25,1701:477:1,0.04
Cystophora,cristata,77.25,17.75,1701:477:2,0.08
Cystophora,cristata,77.75,17.75,1701:477:4,0.01
Cystophora,cristata,77.25,18.25,1701:478:1,0.09
Cystophora,cristata,77.25,18.75,1701:478:2,0.1
Cystophora,cristata,77.75,18.25,1701:478:3,0.04
Cystophora,cristata,77.75,18.75,1701:478:4,0.1
Cystophora,cristata,77.25,19.25,1701:479:1,0.14
Cystophora,cristata,77.25,19.75,1701:479:2,0.12
Cystophora,cristata,77.75,19.25,1701:479:3,0.11
Cystophora,cristata,77.75,19.75,1701:479:4,0.08
Cystophora,cristata,78.25,15.25,1701:485:1,0.18
Cystophora,cristata,78.25,15.75,1701:485:2,0.11
Cystophora,cristata,78.75,15.25,1701:485:3,0.05
Cystophora,cristata,78.75,15.75,1701:485:4,0.02
Cystophora,cristata,78.25,16.25,1701:486:1,0.05
Cystophora,cristata,78.25,16.75,1701:486:2,0.04
Cystophora,cristata,78.75,16.25,1701:486:3,0.02
Cystophora,cristata,78.75,16.75,1701:486:4,0.01
Cystophora,cristata,78.25,18.75,1701:488:2,0.05
Cystophora,cristata,78.25,19.25,1701:489:1,0.07
Cystophora,cristata,78.25,19.75,1701:489:2,0.06
Cystophora,cristata,78.75,19.25,1701:489:3,0.02
Cystophora,cristata,78.75,19.75,1701:489:4,0.01
Cystophora,cristata,79.25,15.25,1701:495:1,0.01
Cystophora,cristata,79.25,15.75,1701:495:2,0.02
Cystophora,cristata,79.75,15.25,1701:495:3,0.1
Cystophora,cristata,79.75,15.75,1701:495:4,0.07
Cystophora,cristata,79.25,16.25,1701:496:1,0.02
Cystophora,cristata,79.75,16.75,1701:496:4,0.06
Cystophora,cristata,79.25,17.75,1701:497:2,0.02
Cystophora,cristata,79.75,17.25,1701:497:3,0.17
Cystophora,cristata,79.75,17.75,1701:497:4,0.11
Cystophora,cristata,79.25,18.75,1701:498:2,0.02
Cystophora,cristata,79.75,18.25,1701:498:3,0.07
Cystophora,cristata,79.75,18.75,1701:498:4,0.05
Cystophora,cristata,79.25,19.25,1701:499:1,0.02
Cystophora,cristata,79.25,19.75,1701:499:2,0.01
Cystophora,cristata,79.75,19.25,1701:499:3,0.05
Cystophora,cristata,79.75,19.75,1701:499:4,0.04
Cystophora,cristata,70.25,20.25,1702:100:1,0.11
Cystophora,cristata,70.25,20.75,1702:100:2,0.16
Cystophora,cristata,70.75,20.25,1702:100:3,0.17
Cystophora,cristata,70.75,20.75,1702:100:4,0.18
Cystophora,cristata,70.25,21.25,1702:101:1,0.13
Cystophora,cristata,70.25,21.75,1702:101:2,0.13
Cystophora,cristata,70.25,22.25,1702:102:1,0.13
Cystophora,cristata,70.25,22.75,1702:102:2,0.06
Cystophora,cristata,70.75,22.25,1702:102:3,0.14
Cystophora,cristata,70.75,22.75,1702:102:4,0.05
Cystophora,cristata,70.25,23.25,1702:103:1,0.01
Cystophora,cristata,70.75,23.25,1702:103:3,0.05
Cystophora,cristata,70.75,23.75,1702:103:4,0.1
Cystophora,cristata,70.75,24.25,1702:104:3,0.02
Cystophora,cristata,70.75,24.75,1702:104:4,0.01
Cystophora,cristata,71.25,24.75,1702:114:2,0.19
Cystophora,cristata,74.25,20.25,1702:140:1,0.12
Cystophora,cristata,74.25,20.75,1702:140:2,0.18
Cystophora,cristata,74.75,20.25,1702:140:3,0.06
Cystophora,cristata,74.75,20.75,1702:140:4,0.07
Cystophora,cristata,74.75,21.25,1702:141:3,0.09
Cystophora,cristata,74.75,21.75,1702:141:4,0.11
Cystophora,cristata,74.75,22.25,1702:142:3,0.12
Cystophora,cristata,74.75,22.75,1702:142:4,0.1
Cystophora,cristata,74.75,23.25,1702:143:3,0.13
Cystophora,cristata,74.75,23.75,1702:143:4,0.16
Cystophora,cristata,74.75,24.25,1702:144:3,0.19
Cystophora,cristata,70.25,25.25,1702:205:1,0.02
Cystophora,cristata,70.25,25.75,1702:205:2,0.1
Cystophora,cristata,70.75,25.25,1702:205:3,0.02
Cystophora,cristata,70.75,25.75,1702:205:4,0.06
Cystophora,cristata,70.25,26.75,1702:206:2,0.01
Cystophora,cristata,70.75,26.25,1702:206:3,0.14
Cystophora,cristata,70.75,26.75,1702:206:4,0.12
Cystophora,cristata,70.75,27.25,1702:207:3,0.11
Cystophora,cristata,70.25,28.75,1702:208:2,0.02
Cystophora,cristata,70.75,28.25,1702:208:3,0.04
Cystophora,cristata,70.75,28.75,1702:208:4,0.07
Cystophora,cristata,70.25,29.25,1702:209:1,0.03
Cystophora,cristata,70.25,29.75,1702:209:2,0.11
Cystophora,cristata,70.75,29.25,1702:209:3,0.14
Cystophora,cristata,75.25,20.25,1702:350:1,0.04
Cystophora,cristata,75.25,20.75,1702:350:2,0.04
Cystophora,cristata,75.75,20.25,1702:350:3,0.06
Cystophora,cristata,75.75,20.75,1702:350:4,0.05
Cystophora,cristata,75.25,21.25,1702:351:1,0.04
Cystophora,cristata,75.25,21.75,1702:351:2,0.05
Cystophora,cristata,75.75,21.25,1702:351:3,0.04
Cystophora,cristata,75.75,21.75,1702:351:4,0.04
Cystophora,cristata,75.25,22.25,1702:352:1,0.06
Cystophora,cristata,75.25,22.75,1702:352:2,0.07
Cystophora,cristata,75.75,22.25,1702:352:3,0.05
Cystophora,cristata,75.75,22.75,1702:352:4,0.06
Cystophora,cristata,75.25,23.25,1702:353:1,0.1
Cystophora,cristata,75.25,23.75,1702:353:2,0.12
Cystophora,cristata,75.75,23.25,1702:353:3,0.07
Cystophora,cristata,75.75,23.75,1702:353:4,0.08
Cystophora,cristata,75.25,24.25,1702:354:1,0.13
Cystophora,cristata,75.25,24.75,1702:354:2,0.15
