"Internal_reference","Survey","Polygon","Commonname","Validname","Family","Class","Order","RES","Type","Partial_cell_area","Density","Uncertainty","Uncertainty_measure","CI_95_low","CI_95_high","Location","Study_area"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",171.391645068161,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",253.987853287238,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",312.299977235985,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",44.9081143092651,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",309.002592496576,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",174.623487916077,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",242.776722147156,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",309.059754831726,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",119.151912101868,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",413.814527703979,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",100.885214895187,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",165.630736629578,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",134.194054226929,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",345.532296170883,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",166.342802301575,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",308.238162103577,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",337.726921738434,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",366.511710688782,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",344.421259976868,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",432.226453722198,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",80.4686064768372,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",339.483769255737,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",366.511710688782,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",393.50952905542,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",447.405952709167,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",71.8468297017822,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",339.483769255737,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",366.511710688782,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",393.50952905542,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",447.405952709167,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.01,"Native Range",57.7589198758316,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",64.3484625249939,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",339.483769255737,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",366.511710688782,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",393.50952905542,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",447.405952709167,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.02,"Native Range",46.7765312530518,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",88.4839587939453,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",339.483769255737,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",366.511710688782,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",393.50952905542,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",405.755700541351,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",63.77821948526,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",339.483769255737,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",366.511710688782,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",393.50952905542,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",263.851626787899,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",310.371892308716,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",366.511710688782,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",393.50952905542,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",253.951049429825,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",234.408588942574,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",366.511710688782,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",393.50952905542,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",420.47501235553,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
"009_Vacquié-Garcia et al (2017)_NPI","Svalbard","Svalbard","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",236.297995269821,0.00648160396077023,0.488,"CV abundance",0.00256996541884767,0.0162890455224022,"Northeast Atlantic","N"
